_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000575,0.3389362901,0.0586069591,-0.116492439,-0.097306045,0.0400691146,0.7800491842,0.2154248537,-0.207944358,0.1766772539,1,fac6,1
v000576,0.0982821565,-0.015244465,-0.004294606,0.001077068,-0.027420375,0.0110197458,0.067250127,-0.010363526,-0.119579824,0,,
v000577,0.2337495579,0.341166733,0.0584710339,0.0024523673,-0.009645931,0.0086662538,-0.174355831,-0.011048959,-0.193379936,1,fac2,1
v000578,-0.0589343,0.1761801339,-0.039596122,-0.046112075,0.0749655798,-0.050044807,-0.002186724,0.1542931437,0.0255627034,0,,
v000579,0.1028510402,0.06535443,-0.025532179,-0.083727219,0.0869417408,-0.050652789,0.0567730132,0.0258723986,-0.252331704,0,,
v000580,0.5079706896,-0.134004654,-0.120873178,0.2041548151,-0.060099751,-0.108469566,-0.07423946,-0.031521638,-0.168885574,1,fac1,1
v000581,-0.358065314,0.4637046234,-0.006980337,-0.023642024,-0.261726464,0.4714509602,0.0366572254,0.1062559979,-0.033163804,1,fac6,1
v000582,0.0604736628,0.0617680995,0.041158403,-0.038854259,0.3781146395,0.0125313885,0.0485877464,0.0126214178,0.1232207353,1,fac5,1
v000583,-0.029599429,0.1412207539,-0.268162314,0.1521134076,0.4413258122,0.173397601,-0.017648554,0.0844481685,-0.085550829,1,fac5,1
v000584,0.0767055589,0.1664791727,-0.116505739,0.6599389977,-0.212828485,-0.017025484,-0.14234131,-0.170519585,-0.046885228,1,fac4,1
v000585,0.1209951479,0.5415855905,-0.147447486,-0.004373527,-0.12008737,-0.079516259,-0.326731117,0.072815442,-0.189551279,1,fac2,1
v000586,-0.083622552,0.5100826404,-0.072535149,-0.099726311,0.0274216922,-0.043708132,-0.259644036,0.0468970349,-0.069210928,1,fac2,1
v000587,-0.078436402,0.4140529584,-0.088044556,0.02216298,0.1281462395,0.1492999263,-0.152090033,0.0421591356,0.0566174267,1,fac2,1
v000588,-0.136318965,0.1228123162,0.0635941806,-0.001193072,0.1954807135,0.1493166095,-0.197210934,0.6908409893,-0.018496581,1,fac8,1
v000589,-0.046034535,-0.051857702,-0.021762508,0.1976655755,-0.0324165,-0.052358832,0.1272387063,-0.040250208,0.0557035264,0,,
v000590,0.0795898098,-0.156188776,-0.083030656,0.2528859604,0.0523701559,-0.095258914,0.1996125087,-0.055625195,0.0890892057,0,,
v000591,0.031443953,-0.116269724,0.1087436057,0.0533709686,0.5688826843,-0.096959816,0.1974080359,0.0159914834,0.1744144502,1,fac5,1
v000592,-0.113239562,-0.052433577,0.1456054682,-0.013335037,0.1781608467,-0.1162272,0.2082063099,0.1867326575,0.807843095,1,fac9,1
v000593,0.1504400921,-0.137405535,0.2090176761,0.0095327202,-0.036828206,-0.092145216,0.349854909,0.0506449876,-0.357310935,1,fac9,-1
v000594,0.4092137246,0.1132955311,0.0671808698,-0.10956823,-0.167290221,0.5532743083,-0.029463439,-0.179619968,0.1810578644,1,fac6,1
v000595,0.0923620342,0.1871049635,-0.129433277,-0.091022809,0.3369107549,0.0784030686,-0.049000717,0.3331422402,-0.047159739,1,fac5,1
v000596,0.2909032944,-0.007397886,-0.068828384,0.3016252762,-0.325014223,0.0384536144,0.1181684734,0.248115667,-0.008048038,1,fac5,-1
v000597,0.2983111404,0.2554488748,0.0047658383,0.1869154245,-0.17119432,-0.039543151,-0.15010132,-0.227546058,-0.031704388,0,,
v000598,0.0042793377,0.3752978488,0.0754204991,0.0883934349,0.1429443717,0.2437897999,-0.574340303,0.0445555343,0.1125156124,1,fac7,-1
v000599,0.7367946396,-0.12790585,-0.068683886,0.0385673832,0.0342700433,0.1567899351,-0.109219347,0.1077305799,0.0741741386,1,fac1,1
v000600,0.1523392642,-0.220995175,-0.347896602,0.3462103418,0.0918290309,-0.022211831,0.0421194356,-0.073747403,0.0416760956,1,fac3,-1
v000601,0.101941746,0.2957677077,-0.119771589,0.0767407423,-0.043388085,0.0736202623,-0.210989972,-0.171935987,-0.001646437,0,,
v000602,0.1380052139,0.2410456619,-0.170088725,0.0718842261,0.2701840785,0.0330960794,-0.12109813,-0.357983026,-0.046003606,1,fac8,-1
v000603,-0.436523536,-0.082658104,-0.416847437,-0.172573697,-0.030095612,0.0011394717,0.0753494363,-0.573325009,-0.190514754,1,fac8,-1
v000604,0.6806880752,0.0553187304,-0.101510535,-0.158983135,-0.051233194,0.0860102312,-0.061884649,-0.079558945,0.0260969963,1,fac1,1
v000605,0.1061536452,0.0750286635,0.0391581128,-0.087688853,0.0188505233,0.1836222926,-0.05380562,-0.032833945,-0.031375937,0,,
v000606,0.1013609645,0.0033960108,-0.101035562,-0.031668131,0.0351919563,0.034607661,0.2170870556,0.0328818844,-0.121115052,0,,
v000607,-0.027782499,-0.098900006,0.0028947872,0.0415469687,-0.039568029,-0.030093868,0.0852914478,0.0387117776,-0.219683382,0,,
v000608,0.0499762108,0.085351693,0.111987392,-0.044702632,-0.174124489,0.0378543509,-0.038915831,0.0318593529,-0.172544874,0,,
v000609,0.3288036402,0.4368124294,-0.1714048,0.0306269627,-0.192144676,-0.017620335,-0.017863088,-0.11489982,0.0162099794,1,fac2,1
v000610,0.1465964813,0.2378722352,-0.047927132,0.0036003533,-0.099803295,0.0364685303,0.0840450064,0.1768520459,-0.058999344,0,,
v000611,0.0945999242,0.2182062449,-0.004983682,0.1583781773,-0.017748736,0.0769168086,-0.110257828,-0.225573882,-0.05458796,0,,
v000612,-0.064368517,-0.218430889,-0.038891324,-0.063118384,0.2982617657,0.2160212845,0.2031380938,0.3759596301,-0.182544207,1,fac8,1
v000613,-0.138831028,-0.138365996,0.1357572106,-0.002868727,0.1624461743,0.3170840631,-0.041599527,0.1928387045,-0.318110633,1,fac9,-1
v000614,-0.0177954,-0.097348316,0.0086549488,-0.036732729,0.1247806326,-0.155628299,0.093624454,0.0796211849,-0.365952723,1,fac9,-1
v000615,-0.11100441,-0.049767827,0.0583603552,0.0628505234,-0.179054598,-0.023125911,0.1562231412,0.0991815335,-0.528940092,1,fac9,-1
v000616,0.0009684646,-0.049175036,0.07460544,-0.010539606,-0.020086521,0.0177026302,0.2840430778,0.0582446927,0.1824879248,0,,
v000617,0.0780895156,-0.123768559,0.0366608747,0.1028817253,0.054730855,-0.001665824,0.2344865448,0.353581992,-0.003343092,1,fac8,1
v000618,0.4885495006,-0.145110227,-0.06360788,-0.00163647,0.0336048456,0.7881555903,-0.281366476,0.0088177771,0.0674361061,1,fac6,1
v000619,0.1015358637,0.2721519523,-0.009771815,0.0104004467,-0.072713461,-0.027497375,-0.005108361,0.0157792762,-0.007272507,0,,
v000620,0.0798329966,-0.089912675,0.0521266839,0.0777600987,0.1149369201,0.2250848545,0.0255817575,0.4242369544,-0.03144352,1,fac8,1
v000621,-0.00443145,-0.035397914,-0.095337331,0.6230180652,-0.049876598,-0.133820997,0.0141923466,-0.168114482,-0.00651912,1,fac4,1
v000622,0.1493141581,-0.004303564,0.2153356074,0.6102586129,-0.038836879,-0.057154966,0.0190410405,-0.330475795,-0.087867351,1,fac4,1
v000623,0.1968722769,0.3534378075,-0.043936505,0.0446281407,0.0213446339,-0.039461796,-0.222712696,0.1203554398,-0.086726868,1,fac2,1
v000624,-0.162813444,0.0308652153,-0.085933772,-0.134027447,0.3766678779,0.3726417541,-0.03829622,0.228516895,-0.139843014,1,fac5,1
v000625,0.0349986561,-0.006851542,0.121674599,0.0557311999,-0.00866529,-0.027076367,0.0149650369,0.0938517874,0.08371862,0,,
v000626,-0.20808009,0.7169873848,0.0805666148,-0.128052382,0.0644057892,-0.190493774,-0.261496904,0.1710410433,-0.101761209,1,fac2,1
v000627,-0.470288156,-0.896678891,-0.307338689,-0.488824024,-0.246013015,0.0858347577,-0.377435885,-0.439486021,-0.066889276,1,fac2,-1
v000628,-0.01576134,0.1456780976,0.0847302608,-0.045509593,0.1121577372,0.0232237499,0.0399658582,0.359812354,-0.137790063,1,fac8,1
v000629,-0.601012187,-0.857005894,-0.570908953,-0.404198027,-0.300347383,-0.354787545,-0.216027015,-0.652126869,0.2387940986,1,fac2,-1
v000630,-0.023426001,0.0084440671,-0.026756291,0.1287532477,0.1930286756,-0.114788701,-0.02133009,0.047261384,0.0044535369,0,,
v000631,0.0736809726,0.1123816712,0.1450287236,-0.002441827,-0.156913175,0.0024267096,0.0435115818,-0.062829117,-0.246917411,0,,
v000632,-0.043463848,-0.093464898,-0.17740402,0.0832589462,-0.105971708,-0.161221792,-0.022249544,-0.458591909,-0.293157377,1,fac8,-1
v000633,0.1054124426,-0.070527549,0.0173718438,0.2861597391,-0.105025908,0.1128333919,0.2636402554,-0.250684811,-0.067471739,0,,
v000635,0.0870010208,-0.032952103,0.1632437472,-0.306673751,-0.355472763,0.1423586164,0.0740573107,0.2841251532,0.0462175427,1,fac5,-1
v000636,-0.190301826,-0.293965198,0.0320476408,0.0376551116,-0.099451338,-0.115783978,0.7903511776,-0.000717772,-0.173990667,1,fac7,1
v000637,-0.15203569,-0.329588035,0.0362074158,0.1161190689,-0.017724585,-0.062416614,0.7432359181,0.1167009169,-0.178608337,1,fac7,1
v000638,-0.034089758,-0.138070383,-0.153411106,-0.083878554,0.5923971406,0.0741833829,0.1145620061,-0.048494627,0.1763606721,1,fac5,1
v000639,0.1105265681,0.3193151107,-0.28249084,-0.109758783,0.2914105297,-0.138732551,0.1630952043,-0.234406394,-0.228658692,1,fac2,1
v000640,-0.256389032,0.1041141159,0.2648658338,0.3855546576,-0.230827412,-0.1746992,-0.08540836,-0.098401117,-0.193358915,1,fac4,1
v000641,-0.00762286,-0.251503075,-0.120934128,0.3430670898,0.312179007,0.0027799865,-0.057078469,0.2334427998,0.0745704103,1,fac4,1
v000642,0.2291705842,0.473652152,-0.125128135,0.0578621526,-0.107188422,-0.061266779,-0.189727133,-0.027660742,-0.004760001,1,fac2,1
v000643,0.4259123186,-0.251127157,-0.204690725,0.0672868482,0.1222400763,0.0382424051,0.1232746528,0.2953472967,0.1291636023,1,fac1,1
v000645,0.150936459,0.0875776065,-0.119845008,0.1724978311,0.1844072421,-0.148018055,-0.023359342,0.1044122995,-0.068888092,0,,
v000646,-0.123661758,0.0661504493,0.0332232458,0.094295719,0.5469687137,0.0075418097,-0.03172916,0.1024084952,0.113002003,1,fac5,1
v000647,0.0087663303,0.1147337968,0.0299922211,0.040974894,0.0663885068,0.5842052715,0.0324917497,0.0472373426,0.0713327445,1,fac6,1
v000648,0.1439509361,0.3092830346,-0.043288745,0.1318292637,-0.004932136,0.0366194346,-0.020045027,-0.133411567,0.0306879329,1,fac2,1
v000649,-0.008664434,0.0501944134,0.00051078,0.2202908536,0.0530782637,-0.090817992,-0.018168911,-0.05109605,-0.049153386,0,,
v000650,0.1001051965,0.0183073131,0.3711463609,-0.162389589,-0.072160729,0.0433298917,-0.012881764,-0.004911355,-0.129538264,1,fac3,1
v000651,-0.01720789,0.1608673451,0.1043543589,-0.061157284,0.0061595578,-0.079941887,0.0536462438,0.2009852541,-0.023470092,0,,
v000652,0.4487723164,-0.042797971,-0.01374493,0.0776471532,-0.033744498,0.269732827,0.1743954485,0.1423304132,0.1564272884,1,fac1,1
v000653,-0.212018198,-0.096567707,0.0138106429,-0.127229395,0.8215365843,-0.151053513,-0.160711104,0.0642859075,0.1702921603,1,fac5,1
v000654,0.1423210896,0.0504809791,0.2653354068,-0.382546857,0.005606401,-0.22133373,0.2088838982,-0.042947514,-0.208019268,1,fac4,-1
v000655,0.0202042992,0.086433167,-0.014637574,-0.044554363,0.1260547374,-0.019278583,0.0330012123,0.0330688925,0.0450884273,0,,
v000656,0.2429091004,0.3515959199,-0.11861077,-0.014146305,-0.001611834,0.0489429801,-0.123190971,-0.066014675,0.0521191025,1,fac2,1
v000657,0.332059341,0.1813893673,-0.049720128,-0.075649717,0.0520963442,-0.02571839,-0.062234402,-0.113181788,-0.226976029,1,fac1,1
v000658,-0.004794547,0.077946493,0.1800258645,0.0644981043,0.205088293,0.1033477182,0.1116036459,-0.094200969,0.1425917421,0,,
v000659,0.0615833591,-0.120559218,0.0545726318,0.208791943,0.0824978095,-0.016017329,0.1902175328,0.1327795655,-0.073269336,0,,
v000660,0.220694479,-0.404979292,-0.039768296,0.018668206,0.096006824,-0.198162403,0.308845964,-0.045492969,-0.382046732,1,fac2,-1
v000661,0.04653776,-0.064958755,-0.281773633,0.4129547321,-0.191186603,-0.041812528,0.3772619392,0.1314774422,-0.007909705,1,fac4,1
v000662,-0.028948377,0.0143866178,-0.056869332,0.3816187622,-0.188224131,-0.145755259,0.3241296507,0.0250915271,-0.096651737,1,fac4,1
v000663,0.0454647423,0.1644982005,0.140897726,-0.032632023,0.2072556351,0.000550421,-0.1656492,-0.00864141,0.0652413001,0,,
v000664,-0.188152707,-0.15467662,0.4720577543,-0.132505002,-0.116891401,0.0723298458,0.4459885941,-0.034840304,-0.342448206,1,fac3,1
v000665,-0.372592306,-0.219242454,0.1088970946,-0.177979849,-0.129133885,0.3192281786,0.0905065398,0.2379916656,-0.186974764,1,fac1,-1
v000666,0.0433055742,-0.142983929,-0.101357492,0.3683371317,0.0927188066,-0.094258197,0.1597201934,0.0527804984,-0.299384373,1,fac4,1
v000667,-0.027601757,0.008150652,0.0315721752,0.417517674,0.1974532135,-0.066304387,0.1076399292,-0.032595948,-0.0041528,1,fac4,1
v000668,-0.1159228,-0.031647864,0.044761126,0.0924362795,0.1474184218,0.0476219894,0.2041870226,0.0423530726,-0.22149784,0,,
v000669,-0.046353085,-0.322774836,-0.185912529,0.4870244045,-0.053878858,0.043023691,0.263605401,0.2895518488,0.0205180121,1,fac4,1
v000670,-0.22506575,-0.322576869,-0.111993314,0.5015432784,-0.032697554,-0.034109757,-0.013557868,0.645213146,0.1401918165,1,fac8,1
v000671,0.8552128292,-0.109689129,-0.288136482,-0.272794627,0.0266492677,-0.316033084,-0.005280327,0.2446852136,-0.08276261,1,fac1,1
v000672,-0.065096444,0.0232843039,0.2327773033,-0.123342565,-0.002896989,0.1231927918,0.2317926304,0.3073562264,-0.219446701,1,fac8,1
v000673,0.0732454778,-0.00100429,-0.206771575,-0.08189727,0.3653176828,-0.219471343,0.0311564155,0.1686221761,0.1675101422,1,fac5,1
v000674,-0.183279143,0.3696612432,-0.058935225,-0.131165548,-0.226349339,0.5935654209,0.1423117214,-0.33124939,0.2396767394,1,fac6,1
v000675,0.1209581484,0.3456975356,-0.112341233,-0.185503548,0.056656782,0.0791906776,-0.289059528,-0.099867015,-0.333045932,1,fac2,1
v000676,-0.122227202,0.1319795699,0.1561006771,0.0192171694,-0.082731838,-0.075439385,0.0237117016,0.0585884186,-0.391076572,1,fac9,-1
v000677,-0.019191903,0.0105092818,0.1408288978,0.0479840185,0.1315840599,0.3054742412,0.1589881188,0.3374452858,0.0998729526,1,fac8,1
v000678,0.0536112638,-0.008134442,-0.054229847,0.1411177348,0.1825281499,0.0126646456,0.2837808165,-0.081140444,0.0916573748,0,,
v000679,0.2390137384,-0.116433519,-0.011037569,-0.305349392,-0.094927923,0.6244240284,-0.201952599,0.0918505993,-0.317290686,1,fac6,1
v000680,-0.239795147,-0.136729375,0.2040985674,0.467133929,-0.254132635,0.0659140713,-0.025088394,0.0185114862,-0.175290404,1,fac4,1
v000681,0.0761501711,0.1435037707,0.0190280997,0.0064263318,-0.039671636,-0.016545722,0.0435355988,0.0460306144,-0.054146196,0,,
v000682,-0.0013099,0.5745792478,-0.088865815,-0.0613118,0.0955324896,-0.132552463,-0.20988247,-0.006519194,-0.117985279,1,fac2,1
v000683,0.1655835216,0.1080282349,0.1794784331,-0.106998355,0.2919582339,0.0381902263,-0.085902852,0.2002876689,-0.096093269,0,,
v000684,-0.052100242,0.2403173295,-0.021246481,0.2916813916,0.0091240726,-0.004983581,0.1444387471,-0.219668944,0.0391560558,0,,
v000685,0.0240061115,-0.094086691,0.3349418708,-0.042166499,0.1196598503,0.0588284118,0.2200195549,0.1253506348,-0.032508025,1,fac3,1
v000686,0.3182019014,0.0322033445,-0.36652943,0.1860766278,0.2066171747,-0.181021993,0.0371604115,0.0322871344,-0.117822228,1,fac3,-1
v000687,-0.112232322,0.0266534078,0.1113678071,0.4311629469,0.1589567346,-0.100152643,0.0178697253,-0.006058595,0.1658244669,1,fac4,1
v000688,-0.047288997,0.0014424172,0.1524179494,0.5326078298,0.032723405,-0.087067778,-0.131975529,0.32278108,0.0346496664,1,fac4,1
v000689,0.0461095627,0.045604054,-0.000306251,-0.0420442,0.2908268189,-0.099506766,0.1941870572,0.2596818738,0.0006068419,0,,
v000690,-0.135582059,-0.00761925,0.1221154462,-0.072803199,0.55802647,-0.088377796,0.066446364,0.2319639452,-0.061293765,1,fac5,1
v000691,0.0343028939,0.0915538125,0.1496838526,-0.06109233,0.0502392543,-0.005236575,-0.03710445,0.0242776751,-0.24572324,0,,
v000692,0.0101021499,0.0775125009,0.0923991025,-0.047073318,0.1534088053,-0.105870716,0.112459609,0.172943657,-0.128507414,0,,
v000694,0.0112969116,0.1040827431,-0.210476668,0.6293717382,-0.077518526,-0.168319888,-0.08879351,0.0332464784,-0.159275359,1,fac4,1
v000695,-0.172954649,-0.289516466,0.651512438,-0.074010335,0.2835720005,-0.118022021,-0.436528901,-0.126582556,0.2722148971,1,fac3,1
v000696,0.0573252995,-0.017191897,0.0393310118,0.0387659348,-0.054839002,0.0030259767,0.0046963709,-0.018539737,-0.24626232,0,,
v000697,-0.139683302,0.2226471994,-0.158681763,-0.090971764,-0.151531245,0.5554941959,0.4857646426,-0.345517007,0.0494132921,1,fac6,1
v000698,0.0128829958,0.0226802628,-0.030486536,0.3233024532,-0.090033405,0.0412949093,0.071556063,0.0927910762,0.0429330748,1,fac4,1
v000699,0.0146929697,0.1534245434,0.0747936557,0.2211649985,-0.065783601,0.0455059008,0.2143749185,-0.034941676,-0.109712409,0,,
v000700,-0.026556809,-0.076957613,-0.055420195,-0.043367072,0.6381696423,-0.025736825,0.1738559261,0.2195394048,0.1467550013,1,fac5,1
v000701,-0.05964127,-0.016954194,-0.003456013,-0.048353445,0.0753982281,0.1096185402,-0.045054539,0.4168775918,-0.056711122,1,fac8,1
v000702,0.0075952751,-0.052882778,0.4331203275,-0.144178633,-0.128592409,0.0043862002,0.0847307679,0.0316814485,-0.147377426,1,fac3,1
v000703,-0.101426126,0.6747527033,-0.102076123,-0.211865781,0.0824611004,-0.453795117,0.1340674059,-0.169730896,-0.219922901,1,fac2,1
v000704,-0.148421712,-0.021390921,-0.323888339,-0.359630179,0.2792931715,0.2576003826,0.343732976,-0.246873901,-0.269546868,1,fac4,-1
v000705,-0.055775644,-0.041845155,-0.029302438,0.1453008143,0.0052166735,0.0725379745,0.4900582397,0.0280710571,-0.002713181,1,fac7,1
v000706,0.0798562659,0.3358302803,-0.252650192,0.2868797114,0.0170915305,-0.059432799,0.0508886862,-0.052349915,-0.138397451,1,fac2,1
v000707,-0.090592877,0.3431142454,-0.180324894,0.0673051965,0.1218026243,0.0717736225,-0.009884268,0.1386256369,0.1274906908,1,fac2,1
v000708,-0.151554701,0.1056171463,0.0508575968,0.5549071657,0.0007904313,-0.105979278,0.143652071,-0.273489464,0.0479483254,1,fac4,1
v000709,-0.203382861,-0.322994814,0.7898032404,-0.131886912,0.1809332828,-0.271846916,-0.706551937,-0.248589597,0.3945164672,1,fac3,1
v000710,0.3149199894,0.1146264909,0.2630494417,0.0381499058,-0.23013836,0.2493771902,-0.478908699,-0.414165176,0.0854002598,1,fac7,-1
v000711,-0.173537882,0.5097767471,-0.039028753,0.0833121114,0.0556491485,-0.190635802,-0.067189827,0.0857909202,0.0649113211,1,fac2,1
v000712,0.030215587,-0.276147759,0.0283443102,0.3527079463,-0.02052569,-0.066297171,0.2926590501,-0.085930294,0.1306093454,1,fac4,1
v000713,0.0233750762,-0.257714704,-0.213722596,0.5373142861,-0.000064353,-0.195404214,0.3175174023,0.1010540559,-0.288039847,1,fac4,1
v000714,0.0433138382,-0.177298883,0.0157871354,0.1773638056,-0.066992134,-0.03671917,0.5110709795,0.0643237838,-0.040206638,1,fac7,1
v000715,0.0204359983,0.0071045243,-0.094555635,0.2598934015,0.0457692818,0.1103101617,0.0983947895,-0.029941375,0.0243841668,0,,
v000716,0.0618785155,0.1674835026,-0.00968876,-0.013427484,0.2015996757,0.0444123874,-0.051901328,0.0652498081,0.0968324765,0,,
v000717,-0.170625189,0.3547890074,-0.090572021,-0.306619798,0.7189266174,-0.166341378,0.0010862224,0.2129564396,0.1041641159,1,fac5,1
v000718,0.0044448451,0.0224492017,-0.020128089,-0.002635918,0.0837260893,-0.009327571,0.362763819,0.0482432888,-0.140824023,1,fac7,1
v000719,0.0979783044,-0.161337848,-0.293350859,0.3877392005,0.0420870198,-0.087216479,0.1030274227,-0.09488527,0.0214249076,1,fac4,1
v000720,-0.046141789,0.0330727546,0.0079830192,0.0466911674,0.2995114099,0.0770356471,0.0142392189,0.2293594774,0.1491850258,0,,
v000721,-0.014960555,0.0053654943,0.1797165063,0.321873354,0.0350125135,-0.038441504,-0.239232719,0.0475432851,-0.226631155,1,fac4,1
v000722,-0.075827457,0.0848428684,-0.073677362,0.6529655433,-0.114213307,-0.120839825,-0.15678622,-0.138525469,-0.193472112,1,fac4,1
v000723,-0.211926152,0.435446692,-0.036656671,-0.283431089,0.295926895,-0.080607223,0.3193412084,0.1991774189,0.083337118,1,fac2,1
v000725,-0.068726697,-0.242493849,0.6523939996,-0.149155287,0.0363321536,0.158224443,0.206020995,-0.011175789,-0.153267503,1,fac3,1
v000726,-0.082778961,-0.024608155,0.4309850918,-0.037389417,0.5466372386,-0.062925951,-0.050192017,0.0562142464,0.0966140515,1,fac5,1
v000727,0.7449073958,0.0275986858,-0.117607366,-0.016419025,-0.151750253,0.079255955,-0.229047769,-0.04893634,-0.223693242,1,fac1,1
v000728,0.1555461862,-0.462830173,0.0259911953,0.0194544269,-0.083417934,-0.261044399,0.3845122718,0.0432955066,-0.389671793,1,fac2,-1
v000729,-0.025660096,-0.019795553,-0.095157469,0.6359507189,-0.093144969,-0.021510482,0.0341797379,0.0244613087,0.0987842561,1,fac4,1
v000730,-0.083595948,-0.050515512,-0.034029856,0.4982408589,0.0803467289,-0.018154021,0.0837320513,0.072720589,0.1238756428,1,fac4,1
v000731,0.0626096318,-0.09978609,0.1737293341,-0.07607899,0.398039974,-0.143919752,0.1374907074,0.0658478455,-0.276311232,1,fac5,1
v000732,-0.100558466,-0.19888531,0.5450347807,-0.05640194,-0.106532639,-0.001875187,0.1896040926,-0.071741967,-0.064592941,1,fac3,1
v000733,-0.091602401,-0.115284837,0.5733222941,-0.013832466,-0.113887568,0.0426714812,0.199048751,-0.078828568,-0.204278359,1,fac3,1
v000734,0.0646028682,0.4565050244,0.1968745046,0.101734879,-0.029404844,0.253498357,0.0166798103,-0.216714582,0.2148695781,1,fac2,1
v000735,-0.154778725,0.1859815147,-0.099526729,-0.1084066,0.8487545246,-0.101483563,0.0472773964,-0.058765059,0.201624352,1,fac5,1
v000736,0.5207153235,-0.280220994,-0.088300664,-0.237963328,0.059895516,0.3270765404,0.047868978,0.2992571986,-0.024215002,1,fac1,1
v000737,0.6344740385,-0.255917035,-0.140565861,0.0091310077,0.0275786112,0.0381628113,0.1994661236,-0.001629567,-0.031563453,1,fac1,1
v000738,0.0672445716,0.4669651386,0.2613152947,0.1304326528,-0.075031986,0.2907001982,0.1229849103,-0.404365359,0.2978031564,1,fac2,1
v000739,0.0271068638,0.3867962493,-0.032419558,-0.054471827,-0.017009092,0.1066599981,0.2600620918,0.0251436597,-0.028742002,1,fac2,1
v000740,0.1825834447,0.0820994543,0.345041203,-0.066355456,-0.112953086,0.0508105654,0.0732915077,0.3437425881,0.1396517534,1,fac3,1
v000741,-0.17025448,0.0005614739,0.1790984798,-0.196199218,0.5888646229,-0.124916005,0.3427896962,0.0559488034,-0.022594166,1,fac5,1
v000742,0.0260361076,-0.071861004,0.3305115322,0.0369319384,-0.10693733,0.0290872167,0.2636988326,-0.015738963,-0.162066609,1,fac3,1
v000743,-0.154781714,0.3632954238,0.0627011538,0.3595578002,-0.17339366,0.1103750533,0.1655468513,-0.07510456,0.131080839,1,fac2,1
v000744,0.005973425,0.3731437931,-0.080027549,-0.245814225,-0.034487856,-0.077948565,0.2136266223,0.2971434541,0.350167876,1,fac2,1
v000745,-0.118086131,-0.038602695,0.0538643755,0.0277716576,0.009591941,0.0116473505,0.1936795551,0.0290265317,-0.181961514,0,,
v000746,-0.025318536,0.0695647964,0.1936752468,-0.029761218,0.0523326262,0.1130145125,0.0920905959,-0.048303872,0.0520770785,0,,
v000747,-0.057198489,0.0199414095,0.0028083594,0.0680169075,0.1021418548,-0.030210002,-0.024064695,0.3898946143,-0.10639675,1,fac8,1
v000748,0.0994804092,-0.081491526,-0.057031914,0.3198347634,0.3004351271,-0.085950354,0.1365972302,0.0762348695,0.1118590389,1,fac4,1
v000749,-0.005607599,-0.027516167,0.2099267667,0.0163631779,0.4042862498,-0.070145586,0.1327014145,0.0595190144,-0.074939418,1,fac5,1
v000750,0.5858702185,0.0473629933,-0.016947406,0.0809618094,0.0286214007,0.2474452829,-0.009681522,-0.138272616,0.1349154159,1,fac1,1
v000751,-0.072237196,0.0518135767,-0.095015969,0.4338038066,-0.064214539,-0.086631544,0.0969806557,0.3312931875,-0.003249884,1,fac4,1
v000752,-0.146330582,-0.138627117,-0.187712277,0.5726271758,-0.170699102,-0.359115278,0.3166103774,0.4678878296,0.1277778869,1,fac4,1
v000753,-0.255732768,-0.482246462,-0.175627653,-0.351936846,-0.290038563,-0.315264038,0.0584879126,-0.158006996,0.9474606974,1,fac9,1
v000754,0.0793604521,-0.072604035,-0.09738797,0.0663896367,0.3618494008,0.0240102068,0.0496472821,0.2259624228,0.0885933515,1,fac5,1
v000755,0.0268212279,-0.110725225,-0.052191002,0.0641771211,0.1566793157,0.0035071873,0.2101107404,0.2942102678,0.1714921913,0,,
v000756,0.0053559274,-0.206675893,0.0180206564,0.0714826485,0.3063608188,0.1815705153,0.4983527004,-0.006851512,0.0792097456,1,fac7,1
v000757,-0.059901505,0.0098167686,-0.207469739,0.7278546335,0.0626998328,-0.03591695,-0.016713868,0.1668692121,0.0777609161,1,fac4,1
v000758,0.0382334151,0.2410905561,-0.159382965,0.0902363738,-0.091196983,0.0020233044,-0.054435307,-0.054047857,-0.350272935,1,fac9,-1
v000759,-0.244270653,-0.444754246,-0.140745044,0.774498676,-0.122893016,-0.142042487,-0.297356062,0.3497996232,0.103318437,1,fac4,1
v000760,-0.501108649,-0.596633602,-0.378330716,0.7075811783,-0.139351533,-0.120803853,-0.085498916,0.1725818439,0.5478281939,1,fac4,1
v000761,0.0636448825,0.4740809683,0.0423833171,0.1003011981,-0.006117885,-0.076356644,0.0151991616,-0.004903284,0.1412988855,1,fac2,1
v000762,-0.014639734,0.415742298,-0.077305383,0.0263801422,0.0160736634,-0.061094916,-0.137561546,0.0794763853,0.0951851632,1,fac2,1
v000763,-0.171850276,-0.057990015,0.0409836878,0.3124258182,0.1897137512,0.0729537446,0.1587554352,0.0229411988,-0.123251634,1,fac4,1
v000764,0.3641546988,-0.051697574,-0.158581289,0.1044495122,0.0055420722,0.0109000266,0.0771036679,0.0439045601,0.1767579477,1,fac1,1
v000765,0.4513635332,-0.023648367,-0.134194443,0.1321596727,0.0681954817,0.0013985211,0.115844825,-0.019844959,0.1188465015,1,fac1,1
v000766,-0.091875279,-0.031594992,-0.043202187,0.3417393768,0.1855644499,0.0576745957,0.0211321346,0.051543272,0.0826399149,1,fac4,1
v000767,-0.114574668,-0.02512971,-0.036081978,0.4766473926,-0.053554492,-0.03599826,-0.107711904,-0.2114502,-0.22019433,1,fac4,1
