_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000765,0.1928612239,-0.04086346,-0.029723674,0.4705174395,-0.103613214,0.1713017794,0.0161847855,-0.127382147,0.0336885856,1,fac4,1
v000766,0.2034531963,-0.065962386,-0.040265559,0.5316402101,0.1310097561,0.125857712,0.0681457846,-0.148866184,0.1305222806,1,fac4,1
v000767,-0.019002477,0.6332627413,0.1306350273,-0.088922538,-0.017069915,-0.016259024,0.0563276667,0.043470508,0.1066018462,1,fac2,1
v000768,0.0496198582,0.4961894414,0.1192865431,0.0193053999,0.0064503922,-0.028518044,0.0414718657,0.0061425656,0.05915755,1,fac2,1
v000769,0.1617686893,0.3084923105,0.1088942974,0.1013157043,-0.076291838,-0.001710219,0.0864458585,0.0067566623,0.0791571797,1,fac2,1
v000770,0.0179829507,-0.027613754,-0.04805194,0.4209383705,-0.15055929,-0.074422532,-0.089174176,-0.113206876,-0.06673486,1,fac4,1
v000771,0.0309600845,-0.279823262,0.0714771793,0.4684870526,-0.232301635,-0.135768444,-0.38654706,-0.126405881,0.1290786714,1,fac4,1
v000772,-0.097287094,0.5593996845,0.0145674338,-0.070238175,0.0145136074,0.0544314302,-0.177582009,0.0270270315,-0.169243429,1,fac2,1
v000773,-0.05245233,0.1727060532,0.0581547526,-0.139598411,-0.088707541,-0.12403808,-0.12813661,-0.022842603,-0.117916444,0,,
v000774,0.131387502,-0.041859608,0.2151284824,-0.046494002,0.1834685332,0.094016777,-0.033099594,-0.02718686,-0.03593573,0,,
v000775,-0.231159901,-0.08367244,0.9404443965,0.0387313899,0.1009794395,-0.028620119,0.2015906337,-0.076987877,-0.081349864,1,fac3,1
v000776,-0.151346811,0.7389054848,0.0224727668,-0.021008357,0.0140590746,0.2247983088,-0.019551291,0.062609136,-0.038371437,1,fac2,1
v000777,0.1971502244,-0.255100176,-0.065810498,0.0577038053,-0.120230928,0.773616541,-0.059653734,-0.269766845,-0.115110043,1,fac6,1
v000778,-0.130433555,-0.047877996,0.5114809953,-0.073944915,-0.081317261,0.054758763,-0.350194785,0.2245215457,-0.116812951,1,fac3,1
v000779,-0.033864604,0.0985156277,0.1385730802,-0.019179003,0.1453386371,-0.051610683,-0.192362518,0.2746536216,-0.10045482,0,,
v000780,-0.360714071,-0.077406822,-0.322943231,-0.367700705,-0.30373548,-0.220384895,0.8980916397,-0.19368171,-0.188641905,1,fac7,1
v000781,-0.181565876,-0.08180928,-0.2509177,0.5629289808,0.2449093427,0.1023390423,0.3977943653,0.0925956797,0.0260825697,1,fac4,1
v000782,0.1926288308,0.5396608123,-0.088418939,-0.120357946,-0.105897665,-0.122520506,-0.060097343,-0.050870002,0.0918630169,1,fac2,1
v000783,-0.168897849,0.2491476215,0.6046231372,-0.238343764,-0.249176372,0.0025287127,-0.070033904,0.2620556489,-0.102103978,1,fac3,1
v000784,0.2123267506,-0.137211418,-0.022959611,0.1762981758,-0.231948021,0.0307134561,0.0301442335,0.1992750617,-0.220960691,0,,
v000785,-0.025458722,0.0685949149,0.1895670047,0.0452928894,0.2010212178,0.023479164,0.1331086901,-0.004311153,-0.044467086,0,,
v000786,0.131116575,0.0095678443,0.3186146354,0.0656025463,0.4015112314,-0.01416176,0.1772520081,0.0340285189,0.1162443356,1,fac5,1
v000787,0.2017500574,-0.027794279,-0.018754069,-0.072518928,-0.000151845,0.0168705015,-0.073562496,-0.056875363,0.0299180564,0,,
v000788,0.2472944169,0.0360785949,0.0577628494,-0.01851529,0.332966809,0.0177027327,0.0722225105,0.0529964566,-0.160958129,1,fac5,1
v000789,-0.109106209,0.2378371573,-0.086481667,-0.235762815,-0.057349088,1.0899589558,-0.015093545,0.030657211,0.1262831931,1,fac6,1
v000790,0.1717257024,0.6569821555,-0.145209015,-0.003634008,-0.098201649,-0.137756161,0.0125809901,-0.095184387,0.0340941439,1,fac2,1
v000791,-0.188004251,0.1111685379,0.0707502024,-0.000665082,0.3991125924,0.1320509942,0.1216689777,0.1592406082,-0.08491933,1,fac5,1
v000792,0.1136415118,-0.103478078,0.0346951735,-0.064026353,0.109810013,-0.232917481,-0.253850751,0.0563557739,-0.015489577,0,,
v000793,-0.1838787,0.1801207635,-0.281100026,0.2857343247,0.1390069929,0.0148737941,0.3472227488,0.187159003,-0.168579149,1,fac7,1
v000794,0.1680709619,0.0098787273,0.346094268,-0.135505531,0.025402279,-0.121731496,-0.094759713,-0.047188514,0.0056026611,1,fac3,1
v000795,0.4904454389,-0.281145378,-0.126917501,-0.260628207,0.4909315251,-0.154791992,-0.109676331,0.1740085521,-0.114107238,1,fac5,1
v000796,0.2863896387,-0.207823969,0.0111560404,0.0381131981,0.4110327741,-0.013917345,-0.131410456,-0.127183605,-0.107684507,1,fac5,1
v000797,0.107432116,0.2799253342,-0.014162442,-0.117157669,-0.094284738,0.3623884203,0.0797776136,0.1425241318,0.0198999703,1,fac6,1
v000798,-0.151698272,0.115937638,0.0371810397,0.0088308785,0.1593268448,0.1376015925,-0.220620745,0.2960275679,0.0475819095,0,,
v000799,0.0152278135,0.0454955778,-0.009387169,0.2729028506,-0.067725538,-0.071150122,-0.049883011,-0.034560667,-0.045096575,0,,
v000800,0.1530188196,-0.117965746,-0.055811228,-0.080281241,-0.114506901,-0.271120173,-0.086347079,-0.476781841,0.1724000132,1,fac8,-1
v000801,0.2051092502,-0.372315245,-0.016952882,-0.113479712,0.1979146606,0.3813527138,-0.000381933,-0.331392942,-0.319129734,1,fac6,1
v000802,-0.679535877,-0.610227014,-0.275503013,-0.538609656,-0.617609281,0.8820816814,0.1527940184,-0.60937027,0.0922481007,1,fac6,1
v000803,0.0370754962,0.2399847082,-0.001450557,0.1525334094,-0.020239872,-0.076921626,0.1072036979,0.0422835189,-0.000409315,0,,
v000804,0.0291854621,0.0013346844,0.0704126183,0.3488743065,0.0118274436,-0.020443753,-0.150828878,-0.07735179,0.0048669441,1,fac4,1
v000805,0.0633348692,0.0718513203,0.1872611766,-0.020535646,0.2623059274,-0.167937066,0.1100648109,-0.050586629,-0.295414981,0,,
v000806,0.0069818125,-0.017731995,0.06082487,0.0846340067,0.0730948508,-0.080153686,-0.084616122,0.0496904822,-0.025017081,0,,
v000807,0.1131901229,0.0435280164,-0.013289917,0.0216117513,0.2508514642,-0.02217822,-0.001108294,0.0899265123,-0.11563722,0,,
v000808,-0.321257979,-0.615693196,-0.626380338,-0.477183624,-0.507938002,-0.198407322,0.4514658509,0.1281985625,0.2839065058,1,fac3,-1
v000809,0.3627727891,-0.066690737,-0.004602441,0.1681420472,-0.205849096,-0.169375627,0.0902488867,-0.107367715,0.5760757514,1,fac9,1
v000810,0.1154670999,0.1183528014,0.1062964959,0.2358653597,-0.052587015,0.0117957291,-0.239530671,0.086988655,0.0956121585,0,,
v000811,0.316075136,0.0695405009,-0.043776461,-0.038532655,0.1621813486,-0.044270013,0.0138550632,-0.189601746,-0.032629467,1,fac1,1
v000812,-0.17748613,-0.0421793,0.1912632468,-0.068222481,0.2663508862,0.0137474471,-0.325872296,0.1348011572,0.040200552,1,fac7,-1
v000813,0.1809933106,0.0405445395,-0.072693365,0.1728500595,-0.001700796,-0.036415529,-0.395644161,-0.062501562,0.0076737205,1,fac7,-1
v000814,0.4811882724,0.2250723226,-0.10142017,0.0349704931,0.0136281144,-0.065869329,-0.012373488,-0.125679528,-0.062458605,1,fac1,1
v000815,0.5345272368,0.0427821296,-0.101311336,0.018353997,-0.013965059,-0.104980064,-0.019879879,-0.101705851,0.0367216408,1,fac1,1
v000816,0.0819609188,0.3501703083,-0.008317025,-0.158798445,-0.078179556,0.6081424048,0.1552344115,0.0208245617,0.0544021846,1,fac6,1
v000817,0.2027189125,0.1057575919,-0.176892612,0.031534293,-0.021402845,0.3333783605,0.0174109263,0.2757826317,-0.004155773,1,fac6,1
v000818,0.0637358919,0.5862412113,-0.00261381,0.0461169411,-0.091800367,0.4436098988,0.1813437339,0.1057810039,0.2046291001,1,fac2,1
v000819,0.0468266977,0.0439813334,0.0075912013,-0.000914548,0.0767176535,-0.173677692,-0.132934514,0.0184363058,-0.053185731,0,,
v000820,-0.008795686,-0.073842403,-0.095717335,-0.050624106,0.0152888668,-0.248614382,-0.472858723,0.0622199351,0.0588098138,1,fac7,-1
v000821,0.1837995008,0.1441060514,-0.068966243,-0.113053792,-0.099575049,0.0877506226,-0.219229695,-0.125981953,-0.072730083,0,,
v000822,0.2464092846,-0.030847701,-0.005249109,-0.107763437,0.0029930189,0.1225612531,-0.401976323,-0.123613134,-0.070236946,1,fac7,-1
v000823,0.5385261703,-0.111651299,-0.083291559,0.0231261169,0.0953187601,0.1213796163,0.0523045047,-0.147306754,0.0219133072,1,fac1,1
v000824,-0.056918885,0.1507418496,0.1083406263,0.0926817303,-0.063810633,0.0057835324,-0.178224721,-0.052431894,0.0192379966,0,,
v000825,0.2632952772,-0.061595024,-0.082410794,-0.00521045,-0.02668815,0.2586544335,-0.312233674,-0.180045524,-0.098790366,1,fac7,-1
v000826,0.0145230377,0.1413704375,-0.051340434,0.1326346624,-0.018895114,-0.082476977,0.0051849651,0.0493081445,0.018339278,0,,
v000827,0.3703915563,0.0254673342,-0.028938212,-0.096919038,0.1903664179,0.1803886141,0.038263818,-0.033354399,-0.000556883,1,fac1,1
v000829,-0.086606399,-0.058454614,0.2373452533,-0.067095652,0.2514216655,0.0187461,-0.195138111,0.0114887331,-0.023924181,0,,
v000830,-0.072385649,0.6119377923,-0.12026543,-0.111411137,-0.072552672,-0.340198252,-0.174993254,-0.108686693,0.2777579111,1,fac2,1
v000832,0.0029389195,-0.322668013,-0.3388428,0.0824348888,-0.133958851,0.5311055636,0.0829846336,-0.66040065,0.077512768,1,fac8,-1
v000833,0.1609237529,0.1575426982,-0.023970726,-0.044091038,-0.012116075,0.0926394858,-0.123674441,-0.155737456,-0.132779275,0,,
v000834,0.1756363924,0.0214137903,-0.107250336,-0.090706409,0.1535924151,-0.006096054,0.1052934058,0.0507361018,0.0196233088,0,,
v000835,-0.103361038,0.2069203801,-0.054728459,0.1871188269,0.1771295424,-0.017182962,0.1326539767,-0.025861084,-0.030638741,0,,
v000836,0.0472367471,0.0735154709,-0.070432916,-0.001154299,-0.069116703,0.2738897358,0.1337130593,0.3193200022,0.234200591,1,fac8,1
v000837,0.1745148597,-0.172276128,-0.069641825,0.8115390707,-0.334839007,0.0920851062,0.0198089344,0.1231519727,-0.047122395,1,fac4,1
v000838,-0.262834818,-0.002530826,-0.043882168,0.1634683325,-0.030794215,0.0518825851,0.3290765225,0.3912725791,-0.231367116,1,fac8,1
v000839,0.0127226883,-0.034337119,0.0007813078,-0.17865058,0.2728407182,-0.00639411,-0.30911269,0.1235433584,0.0091610164,1,fac7,-1
v000840,-0.046436726,0.3054450067,-0.038763475,-0.1631007,-0.206959512,-0.063734456,-0.480647576,0.1579554097,-0.038410989,1,fac7,-1
v000841,0.1892977124,0.1743952168,-0.108734523,0.0874070252,-0.157154513,-0.046740861,-0.148441536,-0.188529408,-0.029823488,0,,
v000842,-0.053045069,0.1322981996,0.2092115036,-0.184960506,0.1516198236,0.1308602727,-0.065773506,0.125808366,0.0369247713,0,,
v000843,-0.21563361,-0.207089272,0.0438821294,-0.121394322,0.0274652814,0.02672566,-0.500585751,0.1507055394,-0.300766967,1,fac7,-1
v000845,0.2855854218,0.1745648546,0.0416245603,-0.038311465,0.1848451593,-0.036667262,0.0890301491,-0.070162691,0.0420981317,0,,
v000846,0.4255545747,0.2569453611,-0.082890388,0.0742825655,-0.193573219,-0.035528425,-0.031250704,-0.167004008,0.0369281256,1,fac1,1
v000847,0.5026837812,0.0770538518,-0.180570535,0.2081791145,-0.249323388,0.2491181576,0.141824397,0.0820339697,-0.297315155,1,fac1,1
v000848,-0.218685952,0.0561304917,0.44616293,-0.015221201,0.0274017947,-0.023842431,-0.017958055,0.1430457134,-0.016832988,1,fac3,1
v000849,-0.214839854,0.0233864254,-0.146626465,0.1100628068,0.3548081831,0.1104033778,-0.335413499,-0.146819998,0.7680158838,1,fac9,1
v000850,-0.050437725,0.0434598358,0.3563423929,-0.259044488,-0.126204091,0.2631447725,-0.363844367,0.05597361,-0.15070245,1,fac7,-1
v000851,-0.053914819,0.0468558469,0.5919005439,-0.015765071,-0.029273053,-0.022013534,-0.085665448,0.1975144324,-0.244947423,1,fac3,1
v000852,0.138420359,0.5766614824,0.0267807309,-0.081373327,0.0667364184,-0.036126687,0.1841710981,-0.037495141,-0.326368962,1,fac2,1
v000853,-0.122119906,0.2028927709,-0.140130755,0.33106021,0.2792929689,-0.080114476,0.1502068163,0.2008443008,0.0001116628,1,fac4,1
v000854,0.2804821157,-0.031716097,0.1328627569,-0.114001095,0.0103016556,-0.036268741,-0.052474541,-0.041475924,0.038948593,0,,
v000855,-0.04139617,-0.039547683,0.0500058331,0.2634471617,-0.063456361,-0.014541845,-0.175566323,0.0776948838,0.0228042491,0,,
v000856,0.5072860693,-0.315336634,-0.080149718,0.0094820876,-0.412614817,0.3131989065,0.3093366032,-0.042026992,-0.000317138,1,fac1,1
v000857,0.347263862,-0.211110665,-0.1187327,0.029375225,0.3531558713,0.2354762485,0.0122019184,0.0080916721,-0.007301715,1,fac5,1
v000858,0.2673884247,-0.222115048,-0.12365829,-0.016218762,0.2012046114,0.3204631796,-0.110808024,-0.006117275,-0.078229154,1,fac6,1
v000859,0.0518330711,0.1732751415,0.0018086768,-0.09014412,-0.038713369,0.1931972053,0.0278350808,0.3731798763,-0.079861298,1,fac8,1
v000860,0.2986518724,0.2691438051,-0.030236295,0.0898576056,-0.403090802,0.0591355394,0.402514466,-0.013427659,0.0713514456,1,fac5,-1
v000861,-0.407052603,-0.251181547,-0.3097424,0.103215324,-0.270086187,-0.360635231,-0.363259569,-0.086159648,0.4234710261,1,fac9,1
v000862,0.3207461436,0.0845842721,0.1300682622,0.0519857239,-0.0827174,0.0546636587,-0.224241159,-0.03682538,0.0173445664,1,fac1,1
v000863,-0.162914743,0.1521072697,-0.040501031,0.190570025,0.0429376509,-0.026008627,-0.270143932,0.1178848052,0.0826551358,0,,
v000864,0.3196969305,0.4556771172,-0.137210214,-0.065180165,-0.142439718,0.0544621449,0.0333949508,-0.139764342,0.0503838177,1,fac2,1
v000865,-0.1461303,0.0349846854,-0.123459831,0.0514235469,0.2612284119,0.0539059245,-0.1976838,0.128688684,-0.072168316,0,,
v000866,0.1896461001,0.598557112,-0.167423587,-0.057655321,-0.019650611,-0.043779786,-0.097981229,0.1403532238,0.0352757735,1,fac2,1
v000867,-0.116299921,-0.114543621,0.7987643962,-0.095212892,0.0336159112,-0.093269592,-0.123704558,0.0258793908,0.0635092999,1,fac3,1
v000868,-0.307550125,0.6386977494,-0.186243726,-0.05843553,-0.100519079,0.2588432048,0.4224459125,0.2122954259,-0.170987837,1,fac2,1
v000869,0.0398947794,0.0199455106,0.2336403382,0.12635666,0.3445441786,-0.007747835,0.0590739329,-0.014178156,0.0664800246,1,fac5,1
v000870,-0.002066891,-0.156483687,-0.03116903,-0.134822658,0.3367628145,0.3504352139,-0.119665722,0.0845124646,-0.212594829,1,fac6,1
v000871,0.1275415519,0.6258199627,0.1147087649,-0.08253557,-0.073864329,-0.18577868,-0.166926384,-0.117921646,0.0300969518,1,fac2,1
v000872,-0.201505568,-0.052568794,-0.039049854,0.3154722663,0.2198433106,0.0738464091,0.0217280101,0.1583718691,-0.263114142,1,fac4,1
v000873,-0.091197038,0.0538377298,-0.126078149,0.3064583567,0.2239033679,0.0244449525,0.2072634603,0.2159625747,0.0339239864,1,fac4,1
v000874,-0.026771288,0.0825282812,0.1593680548,-0.045394628,0.1568661966,0.4161901147,0.0151291049,0.1734622568,-0.094403298,1,fac6,1
v000875,0.4036787188,-0.061367906,-0.15595491,-0.069877913,0.148543139,0.200710973,0.1346966571,-0.115677925,-0.042984467,1,fac1,1
v000876,0.4890324389,-0.004013137,0.0629031858,-0.163685071,-0.045117328,-0.118012864,-0.279670151,-0.267300913,-0.172385375,1,fac1,1
v000877,0.0278998296,0.1900438644,0.0320491899,-0.021983997,-0.003057425,-0.073246063,-0.105697778,0.0269045761,-0.013573055,0,,
v000878,0.1667375597,-0.041803058,0.1754463231,-0.01842893,0.170314263,0.1426187657,0.0614061284,0.1194483026,-0.016677334,0,,
v000879,0.0959631763,-0.240525903,-0.313844419,-0.216631488,-0.252869811,-0.160709343,0.0706588834,-0.409026887,-0.138365951,1,fac8,-1
v000880,-0.025230865,0.0054518585,-0.118049412,0.6975171428,-0.251442186,-0.14307556,-0.204044692,-0.038878475,0.0292896527,1,fac4,1
v000881,-0.580177395,0.6433426615,-0.097595721,0.12934089,-0.257430788,-0.07405818,0.1162715745,-0.122983533,0.5743708629,1,fac2,1
v000882,-0.400836816,0.0151839591,-0.012047261,-0.299814095,0.1562746274,1.0083503987,-0.133793365,-0.298768472,0.1238024162,1,fac6,1
v000883,0.5984404519,0.0872630657,0.1022449721,0.0913243017,-0.186486711,0.1286851017,0.2778739019,0.2641075654,-0.025864951,1,fac1,1
v000884,0.0924997657,0.1641004872,-0.044040374,0.272455867,-0.32010584,-0.033657239,0.2358288635,0.1776647798,0.1652963939,1,fac5,-1
v000885,0.0362510493,0.4558030541,-0.004261182,0.0789502964,0.0976910257,-0.040813835,0.0571354252,0.0079660787,-0.115509956,1,fac2,1
v000886,-0.390575636,0.6080754996,-0.434046375,-0.597890453,-0.280003085,-0.438858645,0.1707809841,-0.356794878,-0.261126546,1,fac2,1
v000887,-0.283206878,0.0079746382,0.1603835921,0.4310171976,0.0222565969,0.2759198796,-0.045256923,-0.004582754,-0.486478799,1,fac9,-1
v000888,0.0185866033,0.0594762132,-0.069170726,0.3913109388,-0.117747874,0.0087040961,0.0589600945,0.0930738793,-0.034764186,1,fac4,1
v000889,0.3943011946,0.1268216908,0.0271347472,0.1998747377,-0.239790776,0.0133795455,0.0753288551,0.0364966962,-0.07981167,1,fac1,1
v000890,0.4119284908,0.207325418,-0.108941013,0.0132933048,-0.048299759,-0.016911825,-0.003199794,-0.089278883,-0.044784579,1,fac1,1
v000891,0.2792137421,0.4094109672,-0.132532357,-0.170292341,-0.100646619,0.4506255432,0.2184617545,-0.020675678,0.2346152297,1,fac6,1
v000892,0.2463460724,0.4227459082,0.1309510628,-0.183650409,0.0494544777,-0.004852442,0.0668632048,-0.18008942,0.0174061688,1,fac2,1
v000893,0.2381943775,0.3996797376,0.0698304656,-0.154640167,0.0767845147,-0.08815179,-0.030811769,-0.004069004,0.0391715184,1,fac2,1
v000894,-0.354120726,-0.024941472,-0.03121561,0.4007760123,0.2271323513,0.1270882208,0.0531892716,0.0524717226,-0.235013096,1,fac4,1
v000895,0.1600788316,0.1376428834,0.0985402923,0.0469387801,-0.1526088,-0.249511434,-0.308156432,-0.082789918,-0.171867694,1,fac7,-1
v000896,0.4960621327,0.1276738298,0.0438814095,-0.173411858,0.0528917353,-0.15826534,-0.186291618,-0.085071599,-0.20096361,1,fac1,1
v000897,0.2196820672,-0.074433081,0.0417577824,0.405001619,-0.086641199,0.0323521013,0.0504569363,0.0542836402,-0.014421897,1,fac4,1
v000898,-0.097534929,0.3966300374,0.0425103548,-0.014302954,-0.042689084,-0.007628191,0.098507234,0.0910469648,-0.011251178,1,fac2,1
v000899,0.4464146977,-0.088399832,0.1555529865,0.1195447474,-0.10128646,-0.005082395,-0.186594209,-0.119158971,-0.041533746,1,fac1,1
v000900,-0.085557409,0.0161982268,0.012121335,0.3122813122,0.0916341463,-0.079123217,-0.023720856,0.1016268604,-0.024803546,1,fac4,1
v000901,0.0262453118,-0.202170945,0.5362731269,0.0323526923,0.1648796133,-0.053980591,0.0061240638,-0.044335336,-0.074579485,1,fac3,1
v000902,0.3220211937,0.1028820683,-0.132157375,0.1575171946,0.0671430517,0.0309288377,0.1650003543,-0.107165718,-0.07049699,1,fac1,1
v000903,-0.027927603,0.1307633096,-0.03671465,-0.011339782,0.0128972938,-0.080570131,-0.128990765,0.0187347667,0.0906994948,0,,
v000904,-0.110081913,0.1250566536,0.1076136373,-0.064924361,0.2504296168,-0.07480349,0.0074523661,0.0319422138,0.0376838328,0,,
v000905,-0.081068383,0.1632040942,0.0840165542,-0.045382182,-0.072473508,-0.07431686,-0.146770555,-0.056700227,0.1117669234,0,,
v000906,0.3523530815,0.0385847788,0.1453438242,0.1063783109,-0.053816496,0.0366680022,0.1666846236,0.228785732,0.0316109643,1,fac1,1
v000907,0.0805284685,-0.090342106,-0.037696837,0.6551438305,-0.350428222,0.0321048893,-0.210608062,-0.426209689,0.1792128487,1,fac4,1
v000908,-0.517019063,-0.520915604,-0.381105752,-0.283183407,-0.239656902,-0.218374327,0.5343745702,-0.159286032,0.0805507148,1,fac7,1
v000909,0.3251783853,0.0354796432,0.027038277,0.1299077065,-0.087662844,-0.011485906,0.0996166382,0.1087362208,-0.000459509,1,fac1,1
v000910,-0.010395538,-0.024525955,-0.175546792,0.7891769602,-0.320545201,-0.136861871,0.0587697958,0.1729312698,-0.092909383,1,fac4,1
v000911,-0.001227796,0.0938357549,0.1484038939,0.0157085078,0.0081212069,-0.007222143,-0.313070543,-0.02807874,-0.099879334,1,fac7,-1
v000912,-0.353297862,0.0597977154,0.1810487111,-0.177091639,0.0029739999,0.2517673381,-0.350157623,0.4257297747,0.0125991332,1,fac8,1
v000913,0.108808863,-0.27156086,-0.325739382,-0.378932057,0.0414750858,0.1260170276,0.5362222219,0.4078028309,0.5454477264,1,fac9,1
v000914,0.123879729,-0.047413363,0.0473706159,-0.024922035,-0.121466779,0.1208959597,-0.399804345,-0.062876915,-0.265766741,1,fac7,-1
v000915,-0.134885176,-0.112347324,0.1425091701,-0.06539518,0.228141196,0.241617391,-0.22938749,0.0233271774,-0.146102361,0,,
v000916,-0.282543444,-0.222312272,-0.420236064,-0.551916661,-0.272465832,-0.405530775,0.7112899881,-0.270835217,-0.275460327,1,fac7,1
v000917,0.1858675359,-0.102995774,0.0908357692,-0.008220649,0.1641779604,0.1902891096,0.1304332105,0.058174228,0.0875407927,0,,
v000918,0.1578222685,-0.048256302,0.1459183773,0.2132321512,0.1141088911,0.0666973412,0.0643402842,-0.201715794,0.0003091428,0,,
v000919,0.0813943664,-0.118542433,0.0497841857,-0.043228219,0.1420840463,0.0840057288,-0.062882309,0.1419097772,-0.299765035,0,,
v000920,-0.242197068,-0.294154846,0.9469022058,-0.167413478,-0.430584203,-0.051089216,-0.010151406,0.0475262886,0.1085391566,1,fac3,1
v000921,0.1593278413,0.2303144289,0.0045448944,0.0880809748,-0.063865688,0.0208524314,-0.002432844,-0.03135998,0.0440011787,0,,
v000922,0.3151172131,0.2306108975,-0.139330941,0.19919942,-0.175498635,0.0443645336,-0.012305261,-0.150291638,-0.022701518,1,fac1,1
v000923,0.271174705,0.0315729716,-0.179403945,0.6275065571,-0.2120465,-0.006804417,0.0729861837,-0.037747692,0.0984788973,1,fac4,1
v000924,0.5092057678,-0.105034794,-0.110397766,0.109012233,-0.093683494,0.1950123005,-0.029527357,-0.060685219,-0.006730403,1,fac1,1
v000925,0.0775664734,0.019392808,0.0127642358,-0.045812027,-0.057963646,0.1175146051,-0.115200877,-0.023960964,-0.060306272,0,,
v000926,0.1480959884,0.1948432515,-0.148288356,0.1113611117,-0.109480955,-0.057662328,-0.309322316,-0.043720013,0.1178222155,1,fac7,-1
v000927,0.0609768823,0.0810775208,0.0986877235,-0.202646996,0.0065152562,0.0047573189,-0.096481946,0.103450668,-0.002401674,0,,
v000928,0.2971976887,-0.023039391,-0.153007516,0.2724255099,0.0727591081,0.3949859329,0.0983998279,-0.401195959,0.0620602554,1,fac8,-1
v000929,0.3771455508,0.0358485497,-0.054206547,0.0407105779,0.0681195183,0.0246277025,0.0379731825,0.2540585791,-0.018727922,1,fac1,1
v000930,0.3784662108,-0.170432309,0.1062170064,-0.057737202,-0.1364365,-0.092123489,-0.109411556,0.1677448343,0.0494217338,1,fac1,1
v000931,-0.037743021,-0.026855686,-0.155114373,0.2342562362,-0.179981072,-0.119994014,-0.02064702,0.240938387,-0.402161931,1,fac9,-1
v000932,-0.039659839,0.0480863316,-0.163384755,-0.010290288,0.0230539844,-0.040901221,-0.463019044,-0.006030211,0.2521453015,1,fac7,-1
v000933,-0.148231804,-0.359032032,-0.144796745,-0.100903178,-0.017654601,-0.200483612,-0.094363499,1.0120181558,-0.141226915,1,fac8,1
v000934,0.118837409,-0.082485688,-0.186395498,0.0695704099,0.4505472238,0.0195733529,0.1367327129,0.3144910021,0.1251323301,1,fac5,1
v000935,-0.450662611,-0.580602372,-0.601801775,-0.492772342,-0.301138159,-0.295260696,0.2952746125,-0.184012377,0.1341005501,1,fac3,-1
v000936,-0.125369245,0.1249748238,0.0667990172,-0.041379024,0.3677926817,-0.058284563,-0.049056325,0.1181094821,0.0518012426,1,fac5,1
v000937,0.02766182,-0.170650926,-0.405900218,0.4661024591,0.0659726661,-0.099525177,0.0417082567,-0.121218688,-0.605725195,1,fac9,-1
v000938,0.2985211358,-0.157723813,-0.176559307,0.0798484594,0.4321355439,0.2526964246,0.3626551117,0.0227787472,0.4585189696,1,fac9,1
v000939,0.1615804624,-0.370466151,-0.176299348,-0.483512508,-0.412286977,0.0461860543,-0.012630489,0.4044080446,-0.081932243,1,fac4,-1
v000940,0.1805741944,0.1708281096,-0.116397705,-0.102149282,-0.007511318,-0.029279103,-0.217273095,-0.114382005,-0.033535336,0,,
v000941,-0.12089657,-0.050227377,0.6608918992,-0.064574502,0.0665655739,-0.12654262,-0.06243049,0.0291942209,0.0107650357,1,fac3,1
v000942,0.5247310828,-0.009870942,-0.305643106,-0.279094637,-0.411094013,0.3135660737,-0.013114987,0.296224587,-0.09814064,1,fac1,1
v000943,0.0245630619,-0.133801875,0.1099315081,0.1361366672,0.4241090984,0.145090765,-0.065103374,-0.198866425,-0.453979905,1,fac9,-1
v000944,0.1955341403,0.2519933062,0.0521941496,-0.028282385,0.1328676764,-0.055342928,0.0953130327,-0.015810974,0.0190513804,0,,
v000945,0.0923586378,0.1096589111,0.3922868311,-0.07122489,0.0035696901,0.0440753565,-0.138352885,0.2542023687,-0.138936974,1,fac3,1
v000946,0.0134238328,-0.111312128,0.1183944208,0.1259846755,0.4130342564,0.1750360938,-0.036697982,-0.194119113,-0.488661455,1,fac9,-1
v000947,0.1076798002,0.0756358226,0.1648626566,-0.268791699,-0.182404496,-0.270491633,-0.016695223,-0.00129401,-0.373823769,1,fac9,-1
v000948,0.002316343,-0.041133875,0.0623186775,-0.00012171,-0.035850131,0.054497477,-0.10652347,0.0026708336,-0.169197217,0,,
v000949,0.0389850492,0.0031964704,-0.204648595,0.2466562864,0.0480159135,0.5622060863,-0.020248745,-0.298517439,-0.088632094,1,fac6,1
v000951,-0.087956672,-0.053555275,0.0346153446,0.091351884,0.2227395606,-0.014141315,-0.068498371,0.2062998449,-0.347749436,1,fac9,-1
v000952,0.7104315649,-0.208071601,-0.172591209,-0.244541516,-0.178800463,-0.647728275,-0.155716197,-0.193835184,0.2640176323,1,fac1,1
v000953,0.6016309954,-0.162166855,-0.122794788,-0.165981451,0.1653715121,-0.568298186,-0.147921535,-0.116421935,0.3151473428,1,fac1,1
v000954,0.436497666,-0.296627795,-0.141352085,-0.092293415,0.0647638242,-0.383516506,-0.300991582,-0.037797644,0.391478636,1,fac1,1
v000955,-0.121448227,0.1498818401,0.1367027028,-0.057577903,0.4637615675,-0.134799264,0.2113397452,0.1080295608,0.0361510632,1,fac5,1
v000956,-0.115902726,-0.026450964,-0.136110492,0.3811107869,-0.069894701,-0.338907377,0.14395455,-0.096453153,-0.181770365,1,fac4,1
